id;name;censo;ua;address;phone;city;city_id;regional;created_at;updated_at;email;number;complement;neighborhood;zip_code;designation;latitude;longitude
140;CE ARNOR SILVESTRE VIEIRA;33036209;;RUA SAO PEDRO;;VALENCA;684;CENTRO SUL;2016-05-12 00:20:18;2016-05-12 20:21:42;cearnorsilvestrevieira@educacao.rj.gov.br;351;;PARAPEUNA;27600000;CE;-22.2496709;-43.8290988
161;CE CENTENARIO;33039593;;PRACA CENTENARIO;;VASSOURAS;3680;CENTRO SUL;2016-05-12 00:20:18;2016-05-12 20:21:43;cecentenario@educacao.rj.gov.br;15;;ALTO DO RIO BONITO;27700000;CE;-22.4028163;-43.599128
247;CIEP 055 JOAO GREGORIO GALINDO;33036632;;RODOVIA RIO X SANTOS;;ANGRA DOS REIS;3590;MEDIO PARAÍBA;2016-05-12 00:20:20;2016-05-12 20:21:43;ciep055@educacao.rj.gov.br;SNº;KM 955;AREAL;23900000;CIEP;-23.181567;-44.712121
248;CE DOUTOR ARTUR VARGAS;33036640;;RUA CORONEL CARVALHO;;ANGRA DOS REIS;3590;MEDIO PARAÍBA;2016-05-12 00:20:20;2016-05-12 04:36:21;cedoutorarturvargas@educacao.rj.gov.br;230;;CENTRO;23900315;CE;-23.0062623;-44.3171066
129;CIA MONSENHOR TOMAS TEJERINA DE PRADO;33035407;;ESTRADA FAZENDA CAMPO ALEGRE;;VALENCA;684;CENTRO SUL;2016-05-12 00:20:17;2016-05-12 20:21:43;ciamonsenhortomastdeprado@educacao.rj.gov.br;393;;CHACRINHA;27600000;CIA;-22.2496709;-43.8290988
261;CIEP 485 PROFESSOR JOAO BATISTA DE BARROS;33096864;;AVENIDA SIQUEIRA CAMPOS (COM RUA CORINA);;BARRA MANSA;3597;MEDIO PARAÍBA;2016-05-12 00:20:21;2016-05-12 20:21:44;ciep485@educacao.rj.gov.br;SNº;;BOM PASTOR;27313000;CIEP;-22.5212052;-44.1945645
201;CIEP 488 EZEQUIEL FREIRE;33030456;;RUA 38 E 39;;ITATIAIA;3623;MEDIO PARAÍBA;2016-05-12 00:20:19;2016-05-12 20:21:44;ciep488@educacao.rj.gov.br;SNº;QUADRA 35;JARDIM ITATIAIA;27580000;CIEP;-22.4428239;-44.5878439
216;CE ENGENHEIRO PASSOS;33031843;;RUA DOUTOR ANTONIO VEIGA E SILVA;;RESENDE;2087;MEDIO PARAÍBA;2016-05-12 00:20:20;2016-05-12 20:21:45;ceengenheiropassos@educacao.rj.gov.br;SNº;;ENGENHEIRO PASSOS;27555000;CE;-22.5057356;-44.6797329
231;CE BRASILIA;33033030;;AVENIDA NOVA BRASILIA;;VOLTA REDONDA;3681;MEDIO PARAÍBA;2016-05-12 00:20:20;2016-05-12 20:21:46;cebrasilia@educacao.rj.gov.br;433;;VILA BRASILIA;27280590;CE;-22.4884132;-44.1079134
383;CIEP 306 DEPUTADO DAVID QUINDERE;33088896;;RUA GERALDO MARTINS;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:24;2016-05-12 20:22:23;ciep306deputadodavidquindere@educacao.rj.gov.br;305;QUADOUTORA 305;JARDIM CATARINA;24716150;CIEP;-22.785093;-43.0111295
218;CE FAGUNDES VARELA;33032220;;RUA MANOEL PORTUGAL;;RIO CLARO;1466;MEDIO PARAÍBA;2016-05-12 00:20:20;2016-05-12 04:36:21;cefagundesvarela@educacao.rj.gov.br;191;;CENTRO;27460970;CE;-22.7268392;-44.1374965
544;CE ANTONIO HOUAISS;33140715;;RUA MARANHAO;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:27;2016-05-12 20:22:25;ceah@educacao.rj.gov.br;530;;MEIER;20720230;CE;-22.8018267;-43.3656169
223;CIEP 295 PROFESSORA GLORIA ROUSSIN GUEDES PINTO;33032742;;AVENIDA JARAGUA;;VOLTA REDONDA;3681;MEDIO PARAÍBA;2016-05-12 00:20:20;2016-05-12 04:36:22;ciepbrizolao295@educacao.rj.gov.br;800;;RETIRO;27275570;CIEP;-22.5025643;-44.1228685
274;CIEP 293 WALMIR DE FREITAS MONTEIRO;33156999;;AVENIDA NOSSA SENHORA DO AMPARO;;VOLTA REDONDA;3681;MEDIO PARAÍBA;2016-05-12 00:20:21;2016-05-12 20:21:45;ciepbrizolao293@educacao.rj.gov.br;4877;;SANTA RITA DO ZARUR;27288001;CIEP;-22.4874119;-44.0919636
378;CIEP 206 PROFESSORA CYRENE MORAES COSTA;33101671;;ESTRADA ARY SCHIAVO;;JAPERI;3624;METROPOLITANA I;2016-05-12 00:20:24;2016-05-12 20:21:46;ciep206@educacao.rj.gov.br;SNº;;CHACRINHA;26440090;CIEP;-22.6456722;-43.6197351
374;CIEP 401 LUCIMAR DE SOUZA SANTOS;33100209;;RUA MARAPENDI;;JAPERI;3624;METROPOLITANA I;2016-05-12 00:20:23;2016-05-12 20:21:46;ciep401@educacao.rj.gov.br;SNº;;MUCAJA;26423030;CIEP;-22.6813764;-43.6111323
344;CIEP 021 GENERAL OSORIO;33060720;;ESTRADA DE ADRIANOPOLIS;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:23;2016-05-12 04:36:22;ciep021@educacao.rj.gov.br;SNº;;BOTAFOGO;26041270;CIEP;-22.6597592;-43.504426
304;CIEP 026 SAO VICENTE DE PAULA;33058466;;RUA OTAVIO MOREIRA MELO;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:22;2016-05-12 04:36:22;ciep026@educacao.rj.gov.br;SNº;;MANGUEIRA;26271360;CIEP;-22.76195;-43.5093751
324;CE CAPITAO JOAQUIM QUARESMA DE OLIVEIRA;33059225;;RUA PROFESSOR EDUARDO VIANA;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:22;2016-05-12 20:21:47;cecapitaojoaquimquaresmadeoliveira@educacao.rj.gov.br;550;;CRUZEIRO DO SUL;26012840;CE;-22.7485836;-43.4312412
470;CE JOAO MARQUES DOS REIS;33070199;;PRACA SAICA;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:25;2016-05-12 20:22:26;cejoaomdosreis@educacao.rj.gov.br;57;;VILA DA PENHA;21215170;CE;-22.8385271;-43.3004717
293;CIEP 394 VEREADOR CANDIDO AUGUSTO RIBEIRO NETO;33058318;;ESTRADA DA PALHADA;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:22;2016-05-12 04:36:22;ciep394@educacao.rj.gov.br;3655;;ROSA DOS VENTOS;26010003;CIEP;-22.7509652;-43.5168832
311;CE FRANCISCO ASSUMPCAO;33058652;;RUA JOAO FERREIRA PINTO;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:22;2016-05-12 04:36:23;cefranciscoassumpcao@educacao.rj.gov.br;SNº;;PONTO CHIC;26030520;CE;-22.7307084;-43.4667548
330;EE MONSENHOR JOAO MUSH;33059357;;RUA PROFESSOR VITORINO CARDOSO DE MATTOS;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:23;2016-05-12 04:36:23;eemjmush@educacao.rj.gov.br;95;;CENTRO;26255490;EE;-22.7591136;-43.4597548
342;IE RANGEL PESTANA;33060274;;RUA DOUTOR LUIZ GUIMARAES;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:23;2016-05-12 04:36:23;ierangelpestana@educacao.rj.gov.br;218;;CENTRO;26210020;IE;-22.7559953;-43.4441907
338;CE YONNE MARIA SIQUEIRA DE ANDRADE;33059470;;ANTIGA RODOVIA RIO X SAO PAULO ;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:23;2016-05-12 20:21:48;ceyonnemariasiqueiradeandrade@educacao.rj.gov.br;SNº;KM 32,  AVENIDA A;PQ. SAO FRANCISCO DE  PAULA;26260000;CE;-22.7586383;-43.4777208
363;CE SAO JOAO;33061939;;RUA BAMBI;;QUEIMADOS;3650;METROPOLITANA I;2016-05-12 00:20:23;2016-05-12 20:21:49;cesaojoao@educacao.rj.gov.br;SNº;VILA SAO JOAO;PARQUE SANTIAGO;26377270;CE;-22.7420533;-43.5582915
276;CIEP 351 MINISTRO SALGADO FILHO;33046549;;ESTRADA SANTA BARBARA;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:21;2016-05-12 04:36:23;ciep351@educacao.rj.gov.br;SNº;;GRAMA;26061070;CIEP;-22.70127;-43.4258442
404;CIEP 126 ALMEDORINA AZEVEDO;33090157;;ESTRADA AMARAL PEIXOTO;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:24;2016-05-12 20:21:49;ciep126@educacao.rj.gov.br;SNº;KM 8;RIO DO OURO;24753560;CIEP;-22.8895024;-42.9854705
447;CIEP 238 DOUTOR ILTON FARIA DA COSTA;33103909;;RUA VISCONDE DE SEABRA;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:25;2016-05-12 04:36:23;ciep238@educacao.rj.gov.br;SNº;;SANTA LUZIA;24721270;CIEP;-22.848252;-43.0132374
385;CIEP 240 PROFESSOR HAROLDO TEIXEIRA VALLADAO;33088926;;RUA CRISTIANO OTONI;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:24;2016-05-12 04:36:23;ciep240@educacao.rj.gov.br;SNº;;ALMERINDA;24740004;CIEP;-22.8333519;-43.0046549
361;CE JOSE DE ANCHIETA;33061912;;RUA AVEIRO;;QUEIMADOS;3650;METROPOLITANA I;2016-05-12 00:20:23;2016-05-12 20:21:48;cejosedeanchieta@educacao.rj.gov.br;SNº;;JARDIM ALZIRA;26311320;CE;-22.7229078;-43.5727083
451;CIEP 439 LUIZ GONZAGA JUNIOR - GONZAGUINHA;33103968;;RUA VITAL BRAZIL;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:25;2016-05-12 20:21:50;ciep439@educacao.rj.gov.br;SNº;;LUIZ CACADOR;24456400;CIEP;-22.7981109;-43.0203718
382;CIEP 430 CARLOS MARIGHELLA;33088870;;RUA ANTONIO LEONCIO;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:24;2016-05-12 04:36:23;ciep430@educacao.rj.gov.br;19 - A;;ITAOCA;24471400;CIEP;-22.7743009;-43.0608762
454;CE COMENDADOR VALENTIM DOS SANTOS DINIZ;33507210;;RODOVIA AMARAL PEIXOTO;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:25;2016-05-12 20:21:50;cecvsdnata@educacao.rj.gov.br;SNº;KM 9;COLUBANDÊ;24750465;CE;-22.8557168;-43.0364908
438;CE MELCHIADES PICANCO;33091447;;RUA SALDANHA MARINHO;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:25;2016-05-12 20:21:51;cemelchiadespicanco@educacao.rj.gov.br;199;;NEVES;24425227;CE;-22.8562847;-43.0950858
390;CE DOUTOR ADINO XAVIER;33089051;;TRV PROFESSORA ADELIA MARTINS;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:24;2016-05-12 04:36:24;cedoutorandinoxavier@educacao.rj.gov.br;SNº;;MUTONDO;24452165;CE;-22.8172387;-43.0167553
413;CE ELIZA MARIA DUTRA;33090378;;ESTRADA DO SACRAMENTO;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:24;2016-05-12 04:36:24;ceelisamariadutra@educacao.rj.gov.br;475;;SACRAMENTO;24734075;CE;-22.8293294;-42.9604664
399;CE LAURO CORREA;33089396;;RUA MACAE;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:24;2016-05-12 04:36:24;celaurocorrea@educacao.rj.gov.br;SNº;LOTE 03 QUADRA 103;TRINDADE;24457280;CE;-22.8031869;-43.0125914
492;CE ADLAI STEVENSON;33074160;;RUA HERON DOMINGUES;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 20:21:51;ceadlaistevenson@educacao.rj.gov.br;122;;VISTA ALEGRE;21230420;CE;-22.9224566;-42.3088138
419;CE VITAL BRASIL;33090475;;RUA EUZEBIO;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:25;2016-05-12 04:36:24;eevitalbrasil@educacao.rj.gov.br;SNº;;TRIBOBO;24750200;CE;-22.8559332;-43.02424
522;CIEP 173 RAINHA NZINGA DE ANGOLA;33096759;;AVENIDA PASTOR MARTIN LUTHER KING JUNIOR;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 04:36:24;ciep173@educacao.rj.gov.br;SNº;;ACARI;20530014;CIEP;-22.8488207;-43.3215077
536;CIEP 339 MARIO TAMBORINDEGUY;33128235;;ESTRADA PEDRO BORGES DE FREITAS;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:27;2016-05-12 04:36:24;ciep339@educacao.rj.gov.br;SNº;;IRAJA;21235390;CIEP;-22.8330461;-43.3351046
503;CE CARDEAL ARCOVERDE;33075689;;RUA AGOSTINHO BARBALHO;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 04:36:24;cecardealarcoverde@educacao.rj.gov.br;401;;MADUREIRA;21310130;CE;-22.8759917;-43.3431973
504;CE CONDE AFONSO CELSO;33075719;;RUA IVINHEIMA;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 04:36:24;cecondeafonsocelso@educacao.rj.gov.br;15;;BENTO RIBEIRO;21550390;CE;-22.8578556;-43.3562587
469;CE EMBAIXADOR BARROS HURTADO;33070172;;RUA GENERAL CARVALHO;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:25;2016-05-12 04:36:24;ceebhurtado@educacao.rj.gov.br;702;;CORDOVIL;21250240;CE;-22.8273532;-43.3063409
622;CIEP 432 ALBERTO CAVALCANTI;33106665;;RUA FLORESTAL;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 20:22:27;ciep432@educacao.rj.gov.br;SNº;;INHOAIBA;23056060;CIEP;-22.9236391;-43.6014241
652;CE HEBE CAMARGO;33170150;;RUA PROJETADA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:30;2016-05-12 20:22:28;cehebecamargo@educacao.rj.gov.br;SNº;;PEDRA DE GUARATIBA;23027255;CE;-22.9840134;-43.656489
735;CIEP 201 AARAO STEINBRUCH;33110220;;AVENIDA PRESIDENTE KENNEDY;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:32;2016-05-12 20:22:30;ciep201@educacao.rj.gov.br;SNº;;SAO BENTO;25010006;CIEP;-22.7893439;-43.3161859
484;CE HISPANO BRASILEIRO JOAO CABRAL DE MELO NETO;33072248;;RUA VENCESLAU;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 04:36:24;cemauriciodemedeiros@educacao.rj.gov.br;225;;MEIER;20725010;CE;-22.901863;-43.2843968
507;CE PARANA;33075832;;AVENIDA ERNANI CARDOSO;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 04:36:25;ceparana@educacao.rj.gov.br;316;;CASCADURA;21310310;CE;-22.88243;-43.3354046
458;CE PROFESSOR CLOVIS MONTEIRO;33068852;;AVENIDA DOS DEMOCRATICOS;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:25;2016-05-12 04:36:25;ceprofessorclovismonteiro@educacao.rj.gov.br;271;;HIGIENOPOLIS;21050000;CE;-22.8754208;-43.2572928
460;CE TENENTE GENERAL NAPION;33069034;;AVENIDA ALMIRANTE FRONTIN;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:25;2016-05-12 04:36:25;cetenentegeneralnapion@educacao.rj.gov.br;50;;RAMOS;21030040;CE;-22.8442432;-43.2465326
660;CE ALVARO NEGROMONTE;33048444;;RUA FREI CANECA;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 20:22:30;cealvaronegromonte@educacao.rj.gov.br;98;;JARDIM GRAMACHO;25056070;CE;-22.7661803;-43.2863254
702;CE MINAS GERAIS;33050023;;AVENIDA JORNALISTA MOACYR PADILHA;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 20:22:32;ceminasgerais@educacao.rj.gov.br;SNº;;JARDIM PRIMAVERA;25215270;CE;-22.6602626;-43.2497327
783;CE PRESIDENTE JOAO GOULART;33077177;;RUA MAMORE;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 20:22:35;cepresidentejoaogoulart_rj@educacao.rj.gov.br;78;JACAREPAGUA;FREGUESIA;22760080;CE;-22.9387191;-43.3448863
620;CIEP 312 RAUL RYFF;33106649;;ESTRADA DOS VIEIRAS;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ciep312@educacao.rj.gov.br;SNº;;PACIENCIA;23585610;CIEP;-22.9243434;-43.6280764
627;CIEP 362 ROBERTO BURLE MARX;33106711;;ESTRADA DA ILHA DE GUARATIBA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ciep362@educacao.rj.gov.br;SNº;;GUARATIBA;23020230;CIEP;-22.9892625;-43.551804
618;CIEP 386 GUILHERME DA SILVEIRA FILHO;33106614;;RUA DO LIMAO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ciep386@educacao.rj.gov.br;SNº;JARDIM  BANGU;BANGU;21863420;CIEP;-22.8472362;-43.4637335
584;CE BARAO DE SANTA MARGARIDA;33082251;;RUA COREMAS;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:25;cebaraodesantamargarida@educacao.rj.gov.br;385;;COSMOS;23060040;CE;-22.8914436;-43.6062274
751;CE RODRIGUES ALVES;33063958;;RUA SANTO AMARO;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:32;2016-05-12 20:22:35;eeesrodriguesalves@educacao.rj.gov.br;133;;GLORIA;22211230;CE;-21.6396319;-41.7522808
637;CE MADRE TERESA DE CALCUTA;33126747;;ESTRADA CANROBERT PEREIRA DA COSTA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 20:21:52;cemadreteresa@educacao.rj.gov.br;228;;REALENGO;21710040;CE;-22.880963;-43.4231876
608;CE DEBORAH MENDES DE MORAES;33088420;;RUA SOLDADO ANTONIO DE PAULA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;cedeborahmendesdemoraes@educacao.rj.gov.br;SNº;;PEDRA DE GUARATIBA;23025220;CE;-23.0035599;-43.628931
576;CE FREIRE ALLEMAO;33082030;;AVENIDA CESARIO DE MELO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:25;cefreireallemao@educacao.rj.gov.br;4180;;CAMPO GRANDE;23050100;CE;-22.9142886;-43.6025463
633;CE IRINEU JOSE FERREIRA;33125333;;AVENIDA CESARIO DE MELO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ceirineujoseferreira@educacao.rj.gov.br;1802;;CAMPO GRANDE;23052102;CE;-22.9142886;-43.6025463
587;CE MONTEIRO LOBATO;33082324;;ESTRADA DO MATO ALTO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:26;cemonteirolobato@educacao.rj.gov.br;SNº;;CAMPO GRANDE;23036150;CE;-22.9626129;-43.5848491
558;CE PROFESSOR DALTRO SANTOS;33079390;;RUA CORONEL TAMARINDO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:26;cepdaltrosantos@educacao.rj.gov.br;2846;;BANGU;21840470;CE;-22.8753294;-43.471007
730;CIEP 171 JOSE AMERICO PESSANHA;33099243;;RUA FELICIANO SODRE;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:32;2016-05-12 20:21:52;ciep171@educacao.rj.gov.br;SNº;;STA LUCIA;25272540;CIEP;-22.6202331;-43.2023195
573;CE JOAO SALIM MIGUEL;33079943;;RUA DA CHITA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:26;cejoaosalimmiguel@educacao.rj.gov.br;419;;BANGU;21862170;CE;-22.8700973;-43.4637839
690;CIEP 035 MARECHAL HENRIQUE TEIXEIRA LOTT;33049734;;RUA LEIBRITZ;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 04:36:26;ciep035@educacao.rj.gov.br;SNº;;JARDIM PRIMAVERA;25212310;CIEP;-22.6840738;-43.2600581
733;CIEP 176 CHICO MENDES;33101620;;ESTRADA DAS AMENDOEIRAS;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:32;2016-05-12 04:36:26;ciep176@educacao.rj.gov.br;69;;CAPIVARI;25243420;CIEP;-22.6611541;-43.2935845
732;CIEP 209 ATAULFO ALVES;33099766;;TRAVESSA BELMONTE;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:32;2016-05-12 04:36:26;ciep209@educacao.rj.gov.br;SNº;ANTIGA RUA DA PRACA NOSSA SENHORA DE LOURDES;PARQUE BOM RETIRO;25223540;CIEP;-22.6965868;-43.2561931
724;CIEP 340 PROFESSORA LAIS MARTINS;33098816;;ESTRADA VELHA DO PILAR;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:32;2016-05-12 04:36:26;ciep340@educacao.rj.gov.br;SNº;;FIGUEIRA;25230610;CIEP;-22.6640863;-43.3007018
692;CE ADELINA CASTRO;33049785;;AVENIDA TUPINAMBA DE CASTRO;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 04:36:26;ceadelinacastro@educacao.rj.gov.br;SNº;;CAMPOS ELISEOS;25225000;CE;-22.7068338;-43.2700679
701;CE MARECHAL RONDON;33050015;;RUA RIO GRANDE DO SUL;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 20:21:53;cemarechalrondon_dc@educacao.rj.gov.br;SNº;;SANTA CRUZ DA SERRA;25243610;CE;-22.654956;-43.2931419
713;CE PROFESSOR FRANCISCO PORTUGAL NEVES;33050554;;RUA M;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 20:21:54;ceprofessorfranciscoportugalneves@educacao.rj.gov.br;SNº;;IMBARIE;25271020;CE;-22.6207153;-43.2110285
714;CE PROFESSORA MINERVINA BARBOSA DE CASTRO;33050570;;AVENIDA DUQUE DE CAXIAS;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 20:21:54;ceprofaminervinabarbosadecastro@educacao.rj.gov.br;153;;PARQUEEQUITATIVA;25260390;CE;-22.642639;-43.2739077
797;CE ALBERT EINSTEIN;33087717;;RUA GUIMARAES ROSA;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 20:21:55;cealberteinstein@educacao.rj.gov.br;166;;BARRA DA TIJUCA;22793090;CE;-23.0032685;-43.3742147
682;CE VINICIUS DE MORAES;33049025;;PRACA PAULO BIAR;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 04:36:27;ceviniciusdemoraesrio@educacao.rj.gov.br;SNº;;VILA OPERARIA;25000300;CE;-22.7871441;-43.2953973
800;CE ALMIRANTE TAMANDARE;33087750;;AVENIDA PRESIDENTE JOAO GOULART;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 04:36:27;cetamandare@educacao.rj.gov.br;296;;VIDIGAL;22450240;CE;-22.9968653;-43.2454182
867;CIEP 100 SAO FRANCISCO DE ASSIS;33061122;;AVENIDA TREZE DE MAIO;;MESQUITA;2045;METROPOLITANA VII;2016-05-12 00:20:35;2016-05-12 20:22:37;ciep100@educacao.rj.gov.br;44;;ROCHA SOBRINHO;26574650;CIEP;-22.7772085;-43.4016435
978;CE LUIZ TITO DE ALMEIDA;33518220;;RUA FRANCISCO DINIZ;;BOM JESUS DO ITABAPOANA;3600;NOROESTE FLUMINENSE;2016-05-12 00:20:38;2016-05-12 20:22:38;celtalmeida@educacao.rj.gov.br;68;;ROSAL;28370000;CE;-20.9590846;-41.7350766
788;CE EMBAIXADOR DIAS CARNEIRO;33077452;;ESTRADA DA COVANCA;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 04:36:27;ceediascarneiro@educacao.rj.gov.br;20;JACAREPAGUA;TANQUE;22735020;CE;-22.9148576;-43.3481972
790;CE GENERAL CARLOS MIRAGAYA;33077495;;RUA SALINOPOLIS;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 04:36:27;cegccmiragaya@educacao.rj.gov.br;155;JACAREPAGUA;TAQUARA;22720000;CE;-22.9171547;-43.3868621
791;CE HONDURAS;33077509;;PRACA BARAO DA TAQUARA;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 04:36:27;cehonduras@educacao.rj.gov.br;12;JACAREPAGUA;PRACA SECA;21321010;CE;-22.9230494;-43.3739788
792;CE MARECHAL CANROBERT PEREIRA DA COSTA;33077525;;RUA JOSE SILVA;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 04:36:27;cemcpc@educacao.rj.gov.br;155;JACAREPAGUA;PECHINCHA;22743080;CE;-22.9323576;-43.3498093
810;CE MONTEIRO DE CARVALHO;33126755;;RUA ALMIRANTE ALEXANDRINO;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 04:36:28;cemonteirodecarvalho@educacao.rj.gov.br;2495;;SANTA TERESA;20240090;CE;-22.9320066;-43.1971007
155;CE PRESIDENTE RODRIGUES ALVES;33038929;;AVENIDA DOS OPERARIOS;;PARACAMBI;3640;CENTRO SUL;2016-05-12 00:20:18;2016-05-12 20:21:55;cepresidenterodriguesalves@educacao.rj.gov.br;205;;CENTRO;26600000;CE;-22.6047112;-43.7081762
910;CIEP 337 BERTA LUTZ;33098131;;RUA PACONE;;BELFORD ROXO;3598;METROPOLITANA VII;2016-05-12 00:20:36;2016-05-12 20:21:55;ciep337@educacao.rj.gov.br;SNº;;JARDIM PANORAMA;26150080;CIEP;-22.711492;-43.4237251
793;CE ROSA DO POVO;33077568;;RUA BOGARI;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 04:36:28;cerosadopovo@educacao.rj.gov.br;65;JACAREPAGUA;TAQUARA;22725440;CE;-22.9611834;-43.2021887
796;CE VICENTE JANNUZZI;33087644;;AVENIDA DAS AMERICAS;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:33;2016-05-12 04:36:28;cevicentejanuzzi@educacao.rj.gov.br;6120;;BARRA DA TIJUCA;22793080;CE;-23.0159648;-43.4742532
823;CIEP 376 CLAUDIO COUTINHO;33046573;;ESTRADA DO BARRO VERMELHO;;BELFORD ROXO;3598;METROPOLITANA VII;2016-05-12 00:20:34;2016-05-12 04:36:28;ciep376@educacao.rj.gov.br;SNº;;INTERLANDIA;26116680;CIEP;-22.7474842;-43.387082
